run_id,summary_path,metrics_path,metrics_exists,dataset,model,initialization,cohort,k,subset_seed,train_seed,augmentation,method_name,series_key,series_label,recipe_key,epochs,best_epoch,best_val_acc,test_acc,test_loss
pretrained/cifar100/resnet50/k20/cutmix/e100_s0_t0_ccf7df390,C:\Users\nicol\OneDrive\Documentos\Master\SRP-Augmentation\results\comparison_v1\pretrained\cifar100\resnet50\k20\cutmix\e100_s0_t0_ccf7df390\summary.json,C:\Users\nicol\OneDrive\Documentos\Master\SRP-Augmentation\results\comparison_v1\pretrained\cifar100\resnet50\k20\cutmix\e100_s0_t0_ccf7df390\metrics.csv,True,cifar100,resnet50,pretrained,current,20,0,0,cutmix,CutMix,"cutmix|{""alpha"":1.0,""cohort"":""current"",""pretrained"":true,""probability"":0.5,""training_recipe"":{""batch_size"":32,""epochs"":100,""lr"":0.01,""lr_gamma"":0.1,""lr_milestones"":[30,55,75],""momentum"":0.9,""nesterov"":true,""optimizer"":""sgd"",""weight_decay"":0.0005}}",CutMix [ImageNet],"{""batch_size"":32,""cohort"":""current"",""dataset"":""cifar100"",""epochs"":100,""k"":20,""lr"":0.01,""lr_gamma"":0.1,""lr_milestones"":[30,55,75],""model"":""resnet50"",""momentum"":0.9,""nesterov"":true,""num_test"":10000,""num_train"":2000,""num_val"":5000,""optimizer"":""sgd"",""pretrained"":true,""subset_seed"":0,""train_seed"":0,""weight_decay"":0.0005}",100,94,0.6944,0.6888,1.1681829984664918
pretrained/cifar100/resnet50/k20/mixup/e100_s0_t0_ced9f6a55,C:\Users\nicol\OneDrive\Documentos\Master\SRP-Augmentation\results\comparison_v1\pretrained\cifar100\resnet50\k20\mixup\e100_s0_t0_ced9f6a55\summary.json,C:\Users\nicol\OneDrive\Documentos\Master\SRP-Augmentation\results\comparison_v1\pretrained\cifar100\resnet50\k20\mixup\e100_s0_t0_ced9f6a55\metrics.csv,True,cifar100,resnet50,pretrained,current,20,0,0,mixup,MixUp,"mixup|{""alpha"":1.0,""cohort"":""current"",""pretrained"":true,""training_recipe"":{""batch_size"":32,""epochs"":100,""lr"":0.01,""lr_gamma"":0.1,""lr_milestones"":[30,55,75],""momentum"":0.9,""nesterov"":true,""optimizer"":""sgd"",""weight_decay"":0.0005}}",MixUp [ImageNet],"{""batch_size"":32,""cohort"":""current"",""dataset"":""cifar100"",""epochs"":100,""k"":20,""lr"":0.01,""lr_gamma"":0.1,""lr_milestones"":[30,55,75],""model"":""resnet50"",""momentum"":0.9,""nesterov"":true,""num_test"":10000,""num_train"":2000,""num_val"":5000,""optimizer"":""sgd"",""pretrained"":true,""subset_seed"":0,""train_seed"":0,""weight_decay"":0.0005}",100,98,0.6686,0.6766,1.315970933151245
pretrained/cifar100/resnet50/k20/none/e100_s0_t0_c4bdc921c,C:\Users\nicol\OneDrive\Documentos\Master\SRP-Augmentation\results\comparison_v1\pretrained\cifar100\resnet50\k20\none\e100_s0_t0_c4bdc921c\summary.json,C:\Users\nicol\OneDrive\Documentos\Master\SRP-Augmentation\results\comparison_v1\pretrained\cifar100\resnet50\k20\none\e100_s0_t0_c4bdc921c\metrics.csv,True,cifar100,resnet50,pretrained,current,20,0,0,none,Crop+Flip only,"none|{""cohort"":""current"",""pretrained"":true,""training_recipe"":{""batch_size"":32,""epochs"":100,""lr"":0.01,""lr_gamma"":0.1,""lr_milestones"":[30,55,75],""momentum"":0.9,""nesterov"":true,""optimizer"":""sgd"",""weight_decay"":0.0005}}",Crop+Flip only [ImageNet],"{""batch_size"":32,""cohort"":""current"",""dataset"":""cifar100"",""epochs"":100,""k"":20,""lr"":0.01,""lr_gamma"":0.1,""lr_milestones"":[30,55,75],""model"":""resnet50"",""momentum"":0.9,""nesterov"":true,""num_test"":10000,""num_train"":2000,""num_val"":5000,""optimizer"":""sgd"",""pretrained"":true,""subset_seed"":0,""train_seed"":0,""weight_decay"":0.0005}",100,89,0.6716,0.6673,1.4878451977729796
pretrained/cifar100/resnet50/k20/raw/e100_s0_t0_c75583523,C:\Users\nicol\OneDrive\Documentos\Master\SRP-Augmentation\results\comparison_v1\pretrained\cifar100\resnet50\k20\raw\e100_s0_t0_c75583523\summary.json,C:\Users\nicol\OneDrive\Documentos\Master\SRP-Augmentation\results\comparison_v1\pretrained\cifar100\resnet50\k20\raw\e100_s0_t0_c75583523\metrics.csv,True,cifar100,resnet50,pretrained,current,20,0,0,raw,No augmentation,"raw|{""cohort"":""current"",""pretrained"":true,""training_recipe"":{""batch_size"":32,""epochs"":100,""lr"":0.01,""lr_gamma"":0.1,""lr_milestones"":[30,55,75],""momentum"":0.9,""nesterov"":true,""optimizer"":""sgd"",""weight_decay"":0.0005}}",No augmentation [ImageNet],"{""batch_size"":32,""cohort"":""current"",""dataset"":""cifar100"",""epochs"":100,""k"":20,""lr"":0.01,""lr_gamma"":0.1,""lr_milestones"":[30,55,75],""model"":""resnet50"",""momentum"":0.9,""nesterov"":true,""num_test"":10000,""num_train"":2000,""num_val"":5000,""optimizer"":""sgd"",""pretrained"":true,""subset_seed"":0,""train_seed"":0,""weight_decay"":0.0005}",100,65,0.656,0.6533,1.3711812754631043
pretrained/cifar100/resnet50/k20/simcutmix/class_agnostic_k40_r21-40/e100_s0_t0_cc9124c3a,C:\Users\nicol\OneDrive\Documentos\Master\SRP-Augmentation\results\comparison_v1\pretrained\cifar100\resnet50\k20\simcutmix\class_agnostic_k40_r21-40\e100_s0_t0_cc9124c3a\summary.json,C:\Users\nicol\OneDrive\Documentos\Master\SRP-Augmentation\results\comparison_v1\pretrained\cifar100\resnet50\k20\simcutmix\class_agnostic_k40_r21-40\e100_s0_t0_cc9124c3a\metrics.csv,True,cifar100,resnet50,pretrained,current,20,0,0,simcutmix,SimCutMix,"simcutmix|{""alpha"":1.0,""anchor_score_power"":1.0,""anchor_selection"":""top_fraction"",""anchor_top_pct"":0.2,""cohort"":""current"",""dynamic_neighbor_pool"":false,""guided_mode"":""class_agnostic"",""mix_probability"":1.0,""neighbor_k"":20,""neighbor_rank_start"":21,""pair_sampling"":""uniform"",""pretrained"":true,""training_recipe"":{""batch_size"":32,""epochs"":100,""lr"":0.01,""lr_gamma"":0.1,""lr_milestones"":[30,55,75],""momentum"":0.9,""nesterov"":true,""optimizer"":""sgd"",""weight_decay"":0.0005},""warmup_epochs"":0}","SimCutMix [ImageNet] (class-agnostic, ranks 21–40)","{""batch_size"":32,""cohort"":""current"",""dataset"":""cifar100"",""epochs"":100,""k"":20,""lr"":0.01,""lr_gamma"":0.1,""lr_milestones"":[30,55,75],""model"":""resnet50"",""momentum"":0.9,""nesterov"":true,""num_test"":10000,""num_train"":2000,""num_val"":5000,""optimizer"":""sgd"",""pretrained"":true,""subset_seed"":0,""train_seed"":0,""weight_decay"":0.0005}",100,81,0.6824,0.679,1.2723881549835205
pretrained/cifar100/resnet50/k50/cutmix/e100_s0_t0_c891782aa,C:\Users\nicol\OneDrive\Documentos\Master\SRP-Augmentation\results\comparison_v1\pretrained\cifar100\resnet50\k50\cutmix\e100_s0_t0_c891782aa\summary.json,C:\Users\nicol\OneDrive\Documentos\Master\SRP-Augmentation\results\comparison_v1\pretrained\cifar100\resnet50\k50\cutmix\e100_s0_t0_c891782aa\metrics.csv,True,cifar100,resnet50,pretrained,current,50,0,0,cutmix,CutMix,"cutmix|{""alpha"":1.0,""cohort"":""current"",""pretrained"":true,""probability"":0.5,""training_recipe"":{""batch_size"":32,""epochs"":100,""lr"":0.01,""lr_gamma"":0.1,""lr_milestones"":[30,55,75],""momentum"":0.9,""nesterov"":true,""optimizer"":""sgd"",""weight_decay"":0.0005}}",CutMix [ImageNet],"{""batch_size"":32,""cohort"":""current"",""dataset"":""cifar100"",""epochs"":100,""k"":50,""lr"":0.01,""lr_gamma"":0.1,""lr_milestones"":[30,55,75],""model"":""resnet50"",""momentum"":0.9,""nesterov"":true,""num_test"":10000,""num_train"":5000,""num_val"":5000,""optimizer"":""sgd"",""pretrained"":true,""subset_seed"":0,""train_seed"":0,""weight_decay"":0.0005}",100,94,0.7578,0.7575,0.9438195347309113
pretrained/cifar100/resnet50/k50/simcutmix/class_agnostic_k40_r21-40/e100_s0_t0_ce6759e0f,C:\Users\nicol\OneDrive\Documentos\Master\SRP-Augmentation\results\comparison_v1\pretrained\cifar100\resnet50\k50\simcutmix\class_agnostic_k40_r21-40\e100_s0_t0_ce6759e0f\summary.json,C:\Users\nicol\OneDrive\Documentos\Master\SRP-Augmentation\results\comparison_v1\pretrained\cifar100\resnet50\k50\simcutmix\class_agnostic_k40_r21-40\e100_s0_t0_ce6759e0f\metrics.csv,True,cifar100,resnet50,pretrained,current,50,0,0,simcutmix,SimCutMix,"simcutmix|{""alpha"":1.0,""anchor_score_power"":1.0,""anchor_selection"":""top_fraction"",""anchor_top_pct"":0.2,""cohort"":""current"",""dynamic_neighbor_pool"":false,""guided_mode"":""class_agnostic"",""mix_probability"":1.0,""neighbor_k"":20,""neighbor_rank_start"":21,""pair_sampling"":""uniform"",""pretrained"":true,""training_recipe"":{""batch_size"":32,""epochs"":100,""lr"":0.01,""lr_gamma"":0.1,""lr_milestones"":[30,55,75],""momentum"":0.9,""nesterov"":true,""optimizer"":""sgd"",""weight_decay"":0.0005},""warmup_epochs"":0}","SimCutMix [ImageNet] (class-agnostic, ranks 21–40)","{""batch_size"":32,""cohort"":""current"",""dataset"":""cifar100"",""epochs"":100,""k"":50,""lr"":0.01,""lr_gamma"":0.1,""lr_milestones"":[30,55,75],""model"":""resnet50"",""momentum"":0.9,""nesterov"":true,""num_test"":10000,""num_train"":5000,""num_val"":5000,""optimizer"":""sgd"",""pretrained"":true,""subset_seed"":0,""train_seed"":0,""weight_decay"":0.0005}",100,91,0.75,0.7513,0.9433160597801209
