epoch,lr,train_loss,train_acc,val_loss,val_acc
1,0.01,4.130255639648437,0.10071629499159754,2.093024607849121,0.4522
2,0.01,2.698359422302246,0.36008078212738037,1.4042448623657227,0.6098
3,0.01,2.2200330917358397,0.4692793975830078,1.2114766002655029,0.666
4,0.01,2.019137046432495,0.508358507347107,1.1761463024139405,0.6812
5,0.01,1.8806380973815917,0.5407982709884643,1.1017790442466735,0.6942
6,0.01,1.7261387966156005,0.5821513246536255,1.1099012055397033,0.698
7,0.01,1.684412332057953,0.5825640686988831,1.1125123021125793,0.702
8,0.01,1.586856694793701,0.6051749891281127,1.1143013008117675,0.695
9,0.01,1.5991435260772706,0.6013761695861817,1.0859754676818847,0.701
10,0.01,1.4757096753120422,0.6311928652763367,1.0556046529769898,0.7096
11,0.01,1.525436148071289,0.5987317047119141,1.069348694419861,0.7064
12,0.01,1.4242535840034485,0.633909333229065,1.084271936225891,0.7146
13,0.01,1.345713032221794,0.6404047905921936,1.0488923299789428,0.7136
14,0.01,1.3661743343830108,0.6375550218582153,1.1262399225234985,0.7028
15,0.01,1.3826345386505128,0.6370226217269898,1.1159827684402466,0.7058
16,0.002,1.2117822660446167,0.6719475766181946,0.9415840254783631,0.7462
17,0.002,1.1050362901210784,0.7037332371711731,0.9251730418205262,0.7472
18,0.002,1.0846928963661193,0.6941928932189941,0.9112914058685303,0.7496
19,0.002,1.0949377275466918,0.678483191394806,0.9220709031105041,0.7506
20,0.002,1.10574625749588,0.6814757765769959,0.9064983150482178,0.753
21,0.002,1.0818710357189179,0.6886053141593933,0.9083970865249634,0.7552
22,0.002,1.0516218004226685,0.6953327679634094,0.9160360055923462,0.7532
23,0.002,1.0332832940816878,0.6998531980514526,0.9122790479660035,0.756
24,0.002,1.0845620518922805,0.6609659755706787,0.8991712280273437,0.7552
25,0.002,1.0709906359672547,0.6667778484344482,0.9110360813140869,0.7562
26,0.002,1.038029983139038,0.6894227299690247,0.8870304042816162,0.7604
27,0.002,1.0326854476094245,0.6912099202156067,0.9050710397720337,0.757
28,0.002,1.030872472000122,0.6820581167221069,0.9120938770294189,0.7512
29,0.002,1.0096059086799622,0.6967277775764465,0.9183442939758301,0.7566
30,0.002,0.9825188794076443,0.6944951780319214,0.9160920595169068,0.7516
31,0.0004,0.9790077618598938,0.7072992280006408,0.9132509517669678,0.7544
32,0.0004,0.9928633174657822,0.7017047434806823,0.8991165670394897,0.7564
33,0.0004,0.9662885873794556,0.6937026423931122,0.8850246975898742,0.7542
34,0.0004,0.9099156542778015,0.7216507120132446,0.8877182947158814,0.7578
35,0.0004,0.9774489216804504,0.7066284231185913,0.8881789115905762,0.7596
36,0.0004,0.9721556528091431,0.68621495885849,0.8843323081970215,0.7616
37,0.0004,0.9946703315734863,0.6916662694931031,0.896793113899231,0.7572
38,0.0004,0.9650731887817383,0.7035520360946655,0.9008850208282471,0.7556
39,0.0004,0.9732778573989869,0.6975764316558838,0.8882366907119751,0.7612
40,0.0004,0.9242893873929977,0.7104346712112427,0.8686574565887452,0.7624
41,8e-05,0.958423069190979,0.704408157157898,0.8842033193588257,0.759
42,8e-05,0.9543496119499206,0.7111256019592285,0.8941231521606445,0.7596
43,8e-05,0.9395669547557831,0.700258375453949,0.8876656245231629,0.762
44,8e-05,0.8992776126503944,0.7221913106918335,0.8776404697418213,0.7594
45,8e-05,0.9975513954162598,0.6715421844482422,0.8840366671562195,0.7598
46,8e-05,0.9420793996810913,0.7135559443473816,0.8919741674423218,0.7588
47,8e-05,0.9660505310535431,0.6998121831893921,0.8992895540237427,0.7568
48,8e-05,0.9866811823368072,0.6819327621459961,0.8863924465179444,0.7624
49,8e-05,0.9453580835819244,0.7049998571395873,0.8880216990470886,0.7608
50,8e-05,0.9325406497478486,0.7085682271957398,0.8822161642074585,0.7602
