epoch,train_loss,train_acc,val_loss,val_acc
1,4.973684589385987,0.016505884024500848,26.552285845947267,0.023
2,4.475517129516602,0.029831111899018287,4.883767078399658,0.0556
3,4.377895402526855,0.03676018954515457,6.790001092529297,0.0614
4,4.267392205047607,0.05201600807905197,5.311197673034668,0.0696
5,4.228310559082031,0.06290564762949943,4.218084856414795,0.0846
6,4.166026921081543,0.06920729193091392,5.201006341552734,0.0864
7,4.114804882049561,0.07571297385692596,12.684077136230469,0.0372
8,4.130892395019531,0.07924240925312043,4.643350914001465,0.0966
9,4.135448784637451,0.08091077873706817,3.8498246452331544,0.1028
10,4.015254531097412,0.10463761563301087,3.7658125915527343,0.1232
11,3.9321149349212647,0.10884741940498352,3.7698443435668945,0.1212
12,3.8854635833740234,0.11690156743526459,4.102364735412598,0.1424
13,3.8530174041748046,0.12414439707994461,3.523528421783447,0.1542
14,3.7886335540771485,0.14462266359329223,3.9817357376098634,0.0962
15,3.9581141693115236,0.10683781480789184,4.042957647705078,0.097
16,3.8995557510375978,0.12194337987899781,3.6385425170898436,0.1468
17,3.848685299682617,0.13052340207099913,3.5234575698852537,0.1618
18,3.6378510414123535,0.17140523824691772,3.5441750831604004,0.1716
19,3.5851864109039306,0.186975714302063,3.441909270477295,0.1776
20,3.5842149154663088,0.1938507370352745,3.532848165893555,0.173
21,3.605391537475586,0.18634969911575316,3.3989191955566405,0.1842
22,3.3983793891906737,0.2296055585861206,3.292219958496094,0.2088
23,3.3434195289611814,0.24224539804458617,3.4465698417663573,0.1844
24,3.286509181976318,0.25900470542907716,3.2047987258911133,0.2298
25,3.0619700271606445,0.3112517375946045,3.3862053382873536,0.2008
26,3.1275132858276367,0.2976639497756958,3.3743991577148438,0.1962
27,3.150040036392212,0.3028753189563751,3.7293919387817382,0.1906
28,2.967307247543335,0.34297891631126404,3.9141208084106447,0.1684
29,2.969713927078247,0.36212138895988466,3.276446130371094,0.2246
30,2.7745420066833497,0.40486917552948,3.2470111709594724,0.2306
31,2.770736006164551,0.41388319261074064,3.5977029556274416,0.2068
32,2.4491800735473634,0.4857283607721329,3.2135185302734377,0.2376
33,2.6305797637939454,0.4595787815332413,3.376113215637207,0.2174
34,2.4760264068603517,0.511254732131958,3.4969795570373536,0.1988
35,2.3807104484558104,0.5262961511611939,3.4777667251586912,0.2186
36,2.3657185033798216,0.5312376809120178,3.331474642944336,0.2282
37,2.1276445789337157,0.6000183521270752,3.4406566299438475,0.2184
