epoch,lr,train_loss,train_acc,val_loss,val_acc
1,0.01,4.9133948181152345,0.0170557881526649,4.451929146575928,0.0398
2,0.01,4.45251548461914,0.036713142452761534,4.240270558166504,0.0422
3,0.01,4.322297816467285,0.04859233004748821,4.793772708892822,0.06
4,0.01,4.23796149597168,0.056677771830558776,3.929771401977539,0.0862
5,0.01,4.194744303894043,0.0674991402745247,4.011600868225098,0.0872
6,0.01,4.12817594833374,0.07840908508300781,3.816562082672119,0.1122
7,0.01,4.063896369171142,0.08469952993392944,3.7037145877838134,0.123
8,0.01,4.013469151687622,0.09456152746081352,3.745053455734253,0.1198
9,0.01,3.978567227935791,0.103986763048172,3.6344008827209473,0.1424
10,0.01,3.9521361015319822,0.10855291684865952,3.614830323791504,0.1418
11,0.01,3.9273251861572267,0.1155680125117302,3.598950218963623,0.1468
12,0.01,3.8839765544891356,0.1271623953819275,3.464189125061035,0.1666
13,0.01,3.860592984008789,0.1309704463362694,4.181666575622558,0.1406
14,0.01,3.8185158264160157,0.1392307291507721,3.399274948120117,0.1792
15,0.01,3.781981790161133,0.14644667088389396,3.4205444396972657,0.1774
16,0.01,3.728615906524658,0.1571703241109848,3.3760518692016603,0.1872
17,0.01,3.7165725578308106,0.15471325058937072,3.2778259140014647,0.2068
18,0.01,3.66401527633667,0.16555503314733505,3.2268783798217773,0.2142
19,0.01,3.615475760650635,0.17510475523471833,3.2292378463745117,0.2172
20,0.01,3.611375594329834,0.17250513021945954,3.1941041374206542,0.2208
21,0.01,3.54600576210022,0.19156856906414033,3.1092729309082032,0.241
22,0.01,3.5477790992736815,0.19284235628843308,3.1819555068969727,0.2186
23,0.01,3.500590175628662,0.2020533280134201,3.0407277854919434,0.2478
24,0.01,3.520950619506836,0.20051592586636544,3.109824612426758,0.2426
25,0.01,3.408091785812378,0.22221487843990326,2.9604950927734377,0.2622
26,0.01,3.4616600093841554,0.21675262157917022,3.057002380371094,0.2422
27,0.01,3.3400755081176756,0.23874675653576852,2.933848529815674,0.2752
28,0.01,3.3044453018188475,0.2498388224363327,2.8403422981262207,0.2924
29,0.01,3.365190117645264,0.23963389782905578,2.8035379402160645,0.289
30,0.01,3.2924992259979247,0.2504427813053131,2.8002835083007813,0.2964
31,0.001,3.13919189453125,0.29678000428676604,2.574311545562744,0.3394
32,0.001,3.077871822357178,0.30686202149391173,2.559464962768555,0.3468
33,0.001,2.9933789016723633,0.33069492654800414,2.5142671295166017,0.3556
34,0.001,3.0024488487243652,0.33081844396591187,2.5350357986450196,0.3506
