epoch,lr,train_loss,train_acc,val_loss,val_acc
1,0.01,2.8308321151733398,0.3054,1.5268288278579711,0.566
2,0.01,1.4660641546249389,0.5814,1.2903007261276245,0.643
3,0.01,1.1241595109939575,0.6733,1.2459144913673401,0.6486
4,0.01,0.9220537709236145,0.7298,1.3386069440841675,0.6504
5,0.01,0.8055005343437195,0.7558,1.1899013564109802,0.6848
6,0.01,0.6686896914482117,0.7993,1.212417352962494,0.6814
7,0.01,0.6117835388183593,0.8161,1.2754285165786743,0.6784
8,0.01,0.5256206534147263,0.8422,1.2757422010421753,0.6828
9,0.01,0.4782782620191574,0.8548,1.3374660121917725,0.6806
10,0.01,0.4375894505023956,0.868,1.3485108333587645,0.6892
11,0.01,0.38629270100593566,0.8813,1.2814485486030578,0.6878
12,0.01,0.3817395929336548,0.8841,1.3134122524261476,0.69
13,0.01,0.3610456796884537,0.8928,1.3080883518695832,0.6902
14,0.01,0.3222753220081329,0.9036,1.339721464920044,0.6924
15,0.01,0.30989051861763,0.9098,1.3430769151687623,0.6944
16,0.01,0.30172829694747927,0.9082,1.3059341983795165,0.7028
17,0.01,0.3121590635895729,0.906,1.4042212244033814,0.673
18,0.01,0.28229979741573336,0.9164,1.4616218593597412,0.6788
19,0.01,0.2666166665077209,0.9206,1.4112152478218078,0.6876
20,0.01,0.2638936176538467,0.9208,1.3866149410247803,0.69
21,0.01,0.26042969533205035,0.9227,1.406366292476654,0.683
22,0.01,0.24854418691396712,0.9255,1.5189475999832154,0.6762
23,0.01,0.24773700441718102,0.9258,1.409701292037964,0.6894
24,0.01,0.23278533750772476,0.9323,1.4058087937355042,0.6896
25,0.01,0.2295308940410614,0.9358,1.5326408721923828,0.6802
26,0.01,0.22701133974194526,0.9361,1.5144008626937866,0.6818
27,0.01,0.21732700473070143,0.9368,1.4837338563919067,0.6776
28,0.01,0.21817971493601798,0.9363,1.4946874084472657,0.6774
29,0.01,0.20891806848049163,0.9388,1.4981235046386718,0.6772
30,0.01,0.22536745765209198,0.9334,1.461398016834259,0.6816
31,0.001,0.13481720202863218,0.9638,1.2255214913368224,0.724
32,0.001,0.09275366142243147,0.9753,1.2070598278045654,0.7276
33,0.001,0.07941719158291817,0.9807,1.1782087482452392,0.738
34,0.001,0.06600524009615183,0.9827,1.186735010433197,0.743
