epoch,train_loss,train_acc,val_loss,val_acc
1,4.479988052368164,0.0276,4.372246493530273,0.0304
2,4.305883032226562,0.038,4.247190167617798,0.0418
3,4.171707844543457,0.049,4.143757295989991,0.0592
4,4.029230642700195,0.0726,4.017746210479737,0.0796
5,3.9594550800323485,0.0774,3.974416463470459,0.0818
6,3.8662433837890626,0.0948,3.88712866897583,0.095
7,3.7802821098327635,0.1104,3.932651417541504,0.0884
8,3.7322930572509767,0.113,3.833548500061035,0.1042
9,3.621480749511719,0.1302,3.7472902587890626,0.1268
10,3.632796596908569,0.1322,3.7181774574279784,0.1238
11,3.5219875358581545,0.1388,3.7643383960723877,0.1234
12,3.51239129486084,0.1446,3.7615080528259277,0.1176
13,3.460402611541748,0.1556,3.701223420333862,0.1312
14,3.40771216545105,0.1592,3.70492958984375,0.1272
15,3.337591580200195,0.179,3.662739610290527,0.1382
16,3.274972982406616,0.1846,3.647192561340332,0.139
17,3.2943685035705568,0.1842,3.7242696617126465,0.1292
18,3.2416424118041993,0.1932,3.708183026123047,0.1356
19,3.141908592224121,0.2142,3.7151474998474123,0.146
20,3.0796809921264647,0.2166,3.6744138961791992,0.1386
21,3.030990372467041,0.2274,3.7069982513427733,0.1486
22,2.9867939208984375,0.2388,3.6206309143066404,0.1658
23,2.948813109588623,0.2412,3.642423051452637,0.1524
24,2.850123104095459,0.2542,3.735203129577637,0.1484
25,2.7685696044921877,0.2752,3.7352933807373048,0.1536
26,2.7085877014160156,0.2812,3.743974646759033,0.156
27,2.5749224407196043,0.3206,3.7599915649414064,0.1624
28,2.5734336090087893,0.3122,3.8149272872924804,0.156
29,2.510931439971924,0.3216,3.8389849266052245,0.1512
30,2.3956876037597654,0.3368,3.8605093132019044,0.1602
31,2.2507820108413696,0.3784,3.964588909912109,0.161
32,2.1170945594787596,0.4094,4.107045082092285,0.145
33,2.053572106933594,0.4196,4.0410116622924805,0.1646
34,1.9178918357849122,0.4512,4.134330422210693,0.158
35,1.8085233753204346,0.4768,4.2201032623291015,0.158
36,1.6208473640441894,0.5334,4.329732008361816,0.1558
37,1.5504106334686278,0.5516,4.569670251464844,0.1532
38,1.3714256088256835,0.598,4.632143653869629,0.146
39,1.2314214012145996,0.6326,4.804444848632812,0.1562
40,1.1183653757095338,0.6588,4.884217352294922,0.1534
41,1.0569807006835938,0.6774,5.124654788208008,0.1452
42,0.9599229326248169,0.7148,5.0794511352539065,0.1576
43,0.7800693420410156,0.7636,5.236055261993408,0.157
44,0.6917649215221405,0.7892,5.311201136779785,0.147
45,0.560739191865921,0.8362,5.486382627868652,0.1524
46,0.48805183582305905,0.8544,5.756836587524414,0.1512
47,0.5202430841445923,0.846,5.897521611022949,0.1576
48,0.5236752952575684,0.8398,5.893750837707519,0.1554
49,0.4350235034942627,0.8684,5.91522053527832,0.1586
50,0.3953739627838135,0.8776,6.073572268676758,0.1558
51,0.3896178762435913,0.8794,6.0548332412719725,0.1608
52,0.33017515115737917,0.901,6.188782196044922,0.1562
53,0.24884216015338897,0.928,6.316184573364258,0.1536
54,0.21023752279430627,0.9396,6.419940669250488,0.1514
55,0.19419371310472489,0.9458,6.585220927429199,0.1536
56,0.18340121755599975,0.948,6.6780304443359375,0.151
57,0.24605127215385436,0.9304,6.609455363464355,0.1538
58,0.34457803163528444,0.8952,6.680151376342773,0.1442
59,0.25890986239910124,0.9256,6.654402883911133,0.1536
60,0.20841403837203978,0.9396,6.663200927734375,0.1488
61,0.2948764405250549,0.9096,6.753719180297852,0.1558
62,0.3046686164855957,0.9108,6.771167344665527,0.1482
63,0.23171601123809815,0.9304,6.809641702270508,0.1466
64,0.23843700675964355,0.932,6.8837559646606445,0.1524
65,0.23547466130256653,0.9286,6.977894519042969,0.1516
66,0.2019126191139221,0.9374,6.974568661499023,0.1516
67,0.18800568475723267,0.9448,7.014566024780273,0.157
68,0.1909544161081314,0.9446,7.138812048339844,0.153
69,0.18382073566913604,0.9472,7.220214608764649,0.15
70,0.14525859537124633,0.95,7.209793502807617,0.153
71,0.17351621398925782,0.9466,7.188778134155274,0.1564
72,0.13378184271752835,0.9598,7.224701023864746,0.1608
73,0.13051558578014374,0.9576,7.333800079345703,0.1614
74,0.14452354264259337,0.953,7.376870684814453,0.1538
75,0.17879810870885848,0.9498,7.240530854797363,0.1576
