epoch,train_loss,train_acc,val_loss,val_acc
1,4.5689102561950685,0.020591015625,4.447107312011719,0.0226
2,4.46711569442749,0.02778544921875,4.270913027954101,0.0498
3,4.372155308532715,0.042924609375,4.131268412780762,0.0604
4,4.303884979248047,0.0475390625,4.01912625579834,0.078
5,4.245917057037354,0.05472373046875,3.9437799446105957,0.085
6,4.204797857666016,0.06121708984375,3.8576943923950195,0.101
7,4.179159533691406,0.06267685546875,3.8143440704345704,0.1068
8,4.15032020187378,0.06748798828125,3.793228991699219,0.1132
9,4.093841439819336,0.07834990234375,3.739697534942627,0.1258
10,4.083153434753418,0.08140693359375,3.6675274826049806,0.1342
11,4.0301529281616215,0.08980244140625,3.6387166110992433,0.1398
12,4.01562802810669,0.09369375,3.6151476150512694,0.1414
13,3.9817256896972655,0.09777890625,3.669133953857422,0.136
14,3.941384132003784,0.10428505859375,3.563785871887207,0.1466
15,3.9634221225738524,0.10067216796875,3.5398369201660156,0.159
16,3.9101844268798827,0.1083826171875,3.5147686599731447,0.1626
17,3.937626774597168,0.1069900390625,3.5214720485687256,0.1588
18,3.8997400939941405,0.11186201171875,3.458442319488525,0.1652
19,3.928308548736572,0.10715380859375,3.416353454589844,0.177
20,3.892351689529419,0.1140427734375,3.4436106872558594,0.179
21,3.8403329509735107,0.12232705078125,3.4112233642578125,0.1854
22,3.8541610942840574,0.1235515625,3.4442591926574706,0.1814
23,3.828562366485596,0.126915625,3.343076731109619,0.1948
24,3.837292568206787,0.126785546875,3.394447230529785,0.187
25,3.7933213973999025,0.13209658203125,3.3577169082641602,0.1896
26,3.802571792602539,0.1295314453125,3.3119946807861327,0.2008
27,3.7709058013916015,0.13234130859375,3.309183918762207,0.2012
28,3.7653931991577148,0.13554326171875,3.3035200454711915,0.2008
29,3.759852921295166,0.13940419921875,3.3079142288208008,0.2042
30,3.7376853702545167,0.1415697265625,3.277075619506836,0.2052
31,3.7388711479187013,0.14614091796875,3.2442496963500975,0.2116
32,3.695046244049072,0.15107080078125,3.227441286468506,0.2172
33,3.6944469207763673,0.1513498046875,3.2258443969726565,0.2214
34,3.7325863014221192,0.14612861328125,3.2298188087463378,0.2186
35,3.6806672134399414,0.151655078125,3.188685935211182,0.2278
36,3.7022188591003418,0.14852724609375,3.2058493171691893,0.2226
37,3.6342681003570556,0.16384423828125,3.1818600357055664,0.2272
38,3.6017990196228027,0.17005869140625,3.153201490020752,0.2332
39,3.6176828132629395,0.1637451171875,3.1653643772125246,0.2274
40,3.5917410125732423,0.171961328125,3.1652004875183106,0.2272
41,3.5095644145965577,0.18950498046875,3.111898751831055,0.2424
42,3.5989200119018556,0.17342509765625,3.1445816482543947,0.2294
43,3.606425966644287,0.169344921875,3.1719612586975097,0.2352
44,3.5605946548461915,0.17997763671875,3.100690673828125,0.248
45,3.4958520637512205,0.19318154296875,3.1248728759765627,0.2346
46,3.583626850128174,0.17452919921875,3.115928477478027,0.2412
47,3.4983296478271484,0.19474560546875,3.1361083793640137,0.2442
48,3.5038668769836425,0.1910197265625,3.1089267768859865,0.2362
49,3.449970944213867,0.20412080078125,3.0800115646362305,0.2528
50,3.533687809753418,0.18681669921875,3.0884352310180665,0.2436
51,3.4696766857147217,0.196408203125,3.1006789031982422,0.2406
52,3.4350624313354494,0.204716796875,3.069025319671631,0.243
53,3.412532795715332,0.20817001953125,3.072685758972168,0.248
54,3.454379537963867,0.20798427734375,3.055212696838379,0.2482
55,3.4001899864196776,0.22031943359375,3.064190104675293,0.2566
56,3.272247317504883,0.2450921875,3.0781867782592776,0.2464
57,3.3360729499816895,0.2280693359375,3.069013395690918,0.2546
58,3.348953204727173,0.2272146484375,3.0903000732421875,0.242
59,3.342439626312256,0.2315341796875,3.059355015563965,0.2498
60,3.302510740661621,0.23979326171875,3.0993226097106934,0.2402
61,3.3663733905792235,0.2225953125,3.070892481994629,0.2594
62,3.2552921401977537,0.24818662109375,3.0527285232543946,0.2512
63,3.3012470516204835,0.23936904296875,3.050991330718994,0.2558
64,3.296280436706543,0.24237626953125,3.0518903312683103,0.2576
65,3.2266260425567626,0.2570607421875,3.0507793312072753,0.2582
66,3.239109940338135,0.26132255859375,3.0575421478271485,0.2604
67,3.2524356231689455,0.2529837890625,3.044965902709961,0.2564
68,3.2013876487731934,0.269407421875,3.0292760559082033,0.2588
69,3.185610954284668,0.26975771484375,3.095780709838867,0.2508
70,3.163188161468506,0.2746443359375,3.0659562057495116,0.263
71,3.132769734573364,0.28532314453125,3.041847148895264,0.2692
72,3.1104737205505373,0.28562080078125,3.0482149688720703,0.265
73,3.0863849868774413,0.29830458984375,3.081830908203125,0.2614
74,3.0253112365722656,0.30914052734375,3.0529492942810057,0.2634
75,3.1047355339050293,0.295626953125,3.04038191986084,0.2706
76,3.016248425292969,0.31291484375,3.0730267417907715,0.2698
77,3.0701055576324463,0.2960578125,3.0578506759643553,0.2674
78,3.156896654510498,0.279549609375,3.036502180480957,0.2668
79,3.0377279781341553,0.3111650390625,3.0229284393310545,0.2736
80,2.987418653869629,0.320371875,3.075915721130371,0.2644
81,3.0522207136154176,0.30177109375,3.051830485534668,0.267
82,2.985325393676758,0.32422392578125,3.062088471221924,0.266
83,2.907627038192749,0.33806494140625,3.054644664001465,0.273
84,2.815033265686035,0.364598828125,3.07648701171875,0.2674
85,2.9661573860168455,0.32811396484375,3.130088545227051,0.2618
86,2.8566159545898437,0.36137578125,3.1412236030578615,0.2652
87,2.912514378738403,0.34731259765625,3.063297300720215,0.2718
88,2.9136323291778563,0.34405927734375,3.065705977630615,0.2766
89,2.9262813037872313,0.340316796875,3.056799450683594,0.2688
90,2.8162502670288085,0.36469521484375,3.0506184967041015,0.2706
91,2.9256015922546386,0.3450908203125,3.0457098037719725,0.2698
92,2.8144683025360107,0.370453125,3.106461211395264,0.2694
93,2.7695047748565673,0.37967548828125,3.1436865242004393,0.2732
94,2.768880500793457,0.3812478515625,3.145718096923828,0.2666
95,2.872135359573364,0.35643076171875,3.068111405944824,0.2706
96,2.867864583969116,0.35817353515625,3.1508982543945314,0.2662
97,2.80856132774353,0.37685419921875,3.1148494979858397,0.265
98,2.7816148418426514,0.38689765625,3.1286317497253417,0.2724
99,2.791685768699646,0.376479296875,3.127162860107422,0.266
100,2.6729331703186037,0.414641015625,3.064629949951172,0.2722
