epoch,train_loss,train_acc,val_loss,val_acc
1,5.321046836853028,0.0102265625,4.630169146728516,0.0144
2,4.805102809906006,0.008751953125,4.666582246398926,0.0182
3,4.67042488861084,0.01819873046875,4.421514799499512,0.0312
4,4.573149574279785,0.0205859375,5.290554682922363,0.042
5,4.483713493347168,0.02980224609375,4.2821830528259275,0.0436
6,4.373098007202149,0.03778173828125,4.23815443725586,0.0586
7,4.338298484802246,0.04049365234375,4.0911013092041015,0.0688
8,4.29418879699707,0.043349609375,4.145436997222901,0.0662
9,4.269127685546875,0.04697216796875,4.031892405700684,0.0768
10,4.199986480712891,0.05815673828125,4.05198431930542,0.081
11,4.226780483245849,0.05810595703125,4.105470867919922,0.0678
12,4.246000732421875,0.05755126953125,7.202707875061035,0.0674
13,4.150309448242187,0.06825146484375,4.052074903106689,0.0752
14,4.176207267761231,0.0581201171875,4.214724991607666,0.0766
15,4.151313426971435,0.06893505859375,4.009737872314453,0.0832
16,4.045471424102783,0.07506298828125,3.882406396484375,0.1006
17,4.056109466552734,0.08510791015625,3.9234378860473633,0.0918
18,4.043070632934571,0.07451806640625,3.8929257942199706,0.1068
19,3.935949192047119,0.10207275390625,4.041834173583984,0.1082
20,3.9621245784759522,0.1040166015625,3.8464501922607424,0.109
21,3.9441785888671874,0.10235546875,4.007267614746094,0.0998
22,4.034057006835938,0.08604638671875,3.99357661819458,0.1072
23,3.830171901702881,0.11972900390625,3.9257281570434572,0.1028
24,3.8601628932952883,0.115537109375,3.890328805541992,0.1194
25,3.6900471153259278,0.1455634765625,4.172789645385742,0.1212
26,3.666013973236084,0.15410400390625,3.79581692199707,0.1314
27,3.609528358459473,0.17017529296875,3.930798146057129,0.1246
28,3.700220485687256,0.15410595703125,3.9086713745117185,0.1252
29,3.6364411029815673,0.14826806640625,4.52439706954956,0.1182
30,3.6832960777282713,0.14605224609375,4.508390786743164,0.127
31,3.6024611530303954,0.1642099609375,6.798329837036133,0.1046
32,3.5495002670288085,0.18253271484375,3.9762373809814453,0.1308
33,3.2326607055664063,0.2423759765625,4.066402149963379,0.1268
34,3.508969409942627,0.194263671875,4.034177423095703,0.1324
35,3.267002815246582,0.23231591796875,3.8150780685424803,0.1378
36,3.15943790435791,0.26541357421875,3.89709076461792,0.1414
37,3.1286332187652586,0.2729501953125,3.9333812911987303,0.1386
38,2.994272762298584,0.302521484375,3.8825903381347655,0.1478
39,2.7651286754608155,0.3733427734375,4.0866704849243165,0.1334
40,2.899692777633667,0.3335625,4.096494682312012,0.1358
41,2.4690239295959473,0.44814794921875,4.164969883728027,0.1338
42,2.5400764751434326,0.43299560546875,5.219233364868164,0.109
43,2.4341863317489625,0.4722451171875,4.082063368988037,0.1374
44,2.4767929096221923,0.45782470703125,4.19169933013916,0.135
45,2.332475093841553,0.4950498046875,4.183178953552246,0.1404
46,2.3458792605400087,0.48598681640625,4.158894009399414,0.1378
47,2.117429267883301,0.5493515625,4.246580798339844,0.1376
48,2.0709705753326415,0.58532080078125,4.07871272277832,0.1468
49,2.087730366706848,0.52639404296875,4.434432061767578,0.1364
50,1.773282066345215,0.65588623046875,4.125891012573242,0.1468
51,1.8787059144973755,0.6218046875,4.523690650939941,0.1304
52,1.9621615629196167,0.596291015625,4.315436118316651,0.1428
53,2.032854802131653,0.55086865234375,4.197951100158692,0.1348
54,1.925960485458374,0.61841015625,4.186656732177735,0.1384
55,1.7235357179641724,0.6633974609375,4.028740493774414,0.1472
56,1.777152421951294,0.66670703125,4.046090603637695,0.1504
57,1.6823084888458253,0.6855283203125,3.953039514160156,0.1542
58,1.8743627510070802,0.592908203125,4.102795141601563,0.1448
59,1.654560510635376,0.67760888671875,4.000669702148437,0.1506
60,1.687117357969284,0.643380859375,4.090285490417481,0.1386
61,1.55404159450531,0.688173828125,4.144864529418945,0.146
62,1.7221492223739625,0.64871240234375,4.11798953781128,0.1454
63,1.6845308942794799,0.6654833984375,4.030822654724121,0.1524
64,1.5919503192901612,0.67954541015625,4.379717338562012,0.1494
65,1.680900908946991,0.67491943359375,4.117814083862305,0.1448
66,1.5271261096000672,0.67945947265625,4.113339627075195,0.1446
67,1.6159430069923402,0.66616650390625,4.142173489379883,0.1406
68,1.5255730061531068,0.7094345703125,3.9650715858459473,0.148
69,1.3143268500566483,0.77947265625,3.8922509872436524,0.1486
70,1.6460236793756484,0.65935498046875,4.027035706329346,0.14
71,1.4985809264183045,0.70298876953125,4.136664675140381,0.1476
72,1.4281613111495972,0.74430908203125,3.933218728637695,0.1522
73,1.6068171572685241,0.6359677734375,4.350547974395752,0.1234
74,1.6034573764801026,0.68918359375,4.037792031860351,0.1344
75,1.4170917253494262,0.73316796875,6.014654975891113,0.1326
