epoch,train_loss,train_acc,val_loss,val_acc
1,2.6157265186309813,0.15,2.2831628856658934,0.1756
2,1.802182445526123,0.375,2.5835676803588865,0.1814
3,1.3922784376144408,0.58,3.8985658336639406,0.1464
4,0.8704513311386108,0.765,3.1185593650817873,0.1748
5,0.43384345293045046,0.925,2.781367086791992,0.2126
6,0.24241413950920104,0.955,2.7731409183502196,0.2154
7,0.1826838231086731,0.95,3.1487550525665284,0.2406
8,0.4152193975448608,0.9,5.2148470787048335,0.176
9,0.3749540638923645,0.885,5.419038771820069,0.1934
10,0.5255412817001343,0.85,6.986279290771485,0.1634
11,0.6075854015350342,0.795,10.389947393798828,0.1078
12,0.45943872690200804,0.855,5.6084913047790526,0.1772
13,0.29562562942504883,0.935,4.065655422973633,0.214
14,0.23656070232391357,0.94,4.043747792053223,0.2308
15,0.2912812829017639,0.925,3.899228512954712,0.2136
16,0.2866019606590271,0.915,3.7999967254638674,0.2132
17,0.22805019378662109,0.95,4.399582318115234,0.1952
18,0.2740037965774536,0.93,4.4816299812316895,0.1984
19,0.2869739103317261,0.91,4.601315927124023,0.203
20,0.2817662239074707,0.915,4.302267737579346,0.2106
21,0.20024218082427978,0.945,4.288097777938843,0.208
22,0.11334383457899094,0.975,4.338065098190308,0.2032
23,0.1568152940273285,0.96,4.012854977035523,0.2052
24,0.08394078969955444,0.99,3.561782568359375,0.2148
25,0.05497290790081024,1.0,3.600619478225708,0.2132
26,0.029561220109462737,1.0,4.065665023040771,0.2086
27,0.06451061367988586,0.985,3.948013250732422,0.2078
28,0.04491386294364929,0.99,3.677638809967041,0.2148
29,0.05765688806772232,0.985,3.4545113147735598,0.2334
30,0.0367292794585228,0.99,3.329418934249878,0.2404
