epoch,train_loss,train_acc,val_loss,val_acc
1,2.4215966510772704,0.138,2.487494577026367,0.1626
2,2.0904413261413572,0.256,2.782658620071411,0.1668
3,1.8205427675247192,0.424,2.1140533988952637,0.2698
4,1.6871378555297851,0.472,1.9229827926635743,0.3074
5,1.6392591571807862,0.496,2.1724356060028076,0.272
6,1.5216020240783692,0.488,2.095858904647827,0.2896
7,1.3852584218978883,0.64,2.4118542961120606,0.2694
8,1.2920360245704652,0.67,2.8656853561401365,0.2264
9,1.2296533346176148,0.72,2.18100977935791,0.2794
10,1.2778134899139404,0.704,2.179217094039917,0.3034
11,1.234714002609253,0.636,2.057541168212891,0.3126
12,0.9724418077468872,0.744,2.253153730392456,0.271
13,1.174070384979248,0.7,2.202208706665039,0.283
14,1.0778016448020935,0.818,2.019484372329712,0.3242
15,1.077007821083069,0.674,2.037424732589722,0.3194
16,0.7439707698822021,0.81,2.040515204620361,0.3188
17,0.9595281248092651,0.816,2.016075025177002,0.3268
18,1.1195344581604003,0.798,1.9852472118377686,0.3328
19,0.9633674383163452,0.788,2.0991879634857176,0.3148
20,1.1599259052276611,0.608,2.049844793319702,0.3174
21,0.8440512952804565,0.928,2.1260075859069825,0.293
22,1.0490877404212953,0.686,2.031005938911438,0.3214
23,0.6437342844009399,0.902,2.0855377075195314,0.3056
24,0.8392799530029297,0.822,2.0065659955978394,0.3208
25,0.8055353260040283,0.918,1.9762453258514405,0.3166
26,0.8756936593055725,0.774,1.9953354316711425,0.3142
27,0.874131043434143,0.656,2.034601049041748,0.323
28,0.8146758604049683,0.668,2.0187715732574465,0.3164
29,0.8618239269256592,0.906,1.9941813417434693,0.3222
30,0.9271356391906739,0.808,1.9570824464797973,0.3264
