epoch,train_loss,train_acc,val_loss,val_acc
1,4.577847815704346,0.03519715762212872,7.834354154968262,0.0522
2,3.9806798946380617,0.07932907704114914,6.323880517578125,0.071
3,3.7664886322021482,0.1089966715335846,4.8818766845703125,0.1084
4,3.4938896759033202,0.14991789648532866,3.5244626754760744,0.1658
5,3.230185554122925,0.20046785612106324,3.537446675109863,0.1684
6,2.9756845264434815,0.25301866140365603,3.4338290794372557,0.2024
7,2.7256144760131837,0.29954264335632325,7.202926091766358,0.227
8,2.475137958908081,0.34602769231796265,3.6659618408203123,0.2306
9,2.1825147960662843,0.4162663018703461,4.622483787536621,0.2466
10,1.8952817646026612,0.4807654209136963,3.122511431121826,0.2666
11,1.654775661087036,0.5461626588821411,4.243463735961914,0.2718
12,1.361543062210083,0.6324958957672119,3.4853468643188474,0.2778
13,1.1208071199417113,0.7071406398773193,3.954575581359863,0.2828
14,0.9434179409027099,0.7532675453186035,3.78545132522583,0.281
15,0.7965123279571533,0.8024942700386047,4.152306788635254,0.2852
16,0.6854584405899048,0.8402626356124878,4.013057156372071,0.2898
17,0.5912815831899643,0.8649772974014283,3.9725519165039063,0.2868
18,0.5515691927909852,0.8777348442077637,4.101353067016602,0.283
19,0.522603676700592,0.885864340209961,4.266787808227539,0.2912
20,0.5203651215076447,0.8854933059692383,4.4934562438964845,0.2924
21,0.41774673318862915,0.9114173140525818,4.154026899719239,0.306
22,0.42220692844390867,0.9071563975334167,3.825982713317871,0.2944
23,0.4034266283035278,0.9163502290725708,4.224272898101806,0.2904
24,0.4571097059249878,0.901463818359375,16.30816788635254,0.2716
25,0.4286709843635559,0.9084185331344604,4.014986550140381,0.303
26,0.37874578490257266,0.9233927902221679,4.605722048950195,0.2948
27,0.36648893702030183,0.92487633934021,5.396015072631836,0.3002
28,0.36207268347740174,0.9252539100646973,3.7845569839477537,0.315
29,0.35172858831882475,0.9273365310668945,6.745562214660644,0.2924
30,0.3408585968017578,0.9333121417045593,3.9886561050415037,0.3078
31,0.3908428359031677,0.9159665065765381,4.161785070800781,0.2748
32,0.3840760105609894,0.9213071622848511,3.9089120513916016,0.3046
33,0.34341295614242556,0.9292845436096191,3.710894151306152,0.3052
34,0.3266220729112625,0.9348202108383179,4.127019947052002,0.3128
35,0.3490817217350006,0.9309029968261718,3.671203721618652,0.3146
36,0.33143391852378845,0.9329934603691101,3.4988264686584474,0.3208
37,0.31383476238250735,0.9368752143859863,3.6220960311889647,0.3116
38,0.30449425921440126,0.9388393763542175,3.996838456726074,0.3172
39,0.2753180020570755,0.944889465045929,4.0835333282470705,0.3122
40,0.29425732717514036,0.9422715171813965,3.7468341567993164,0.3028
41,0.29448777847290036,0.9417410784721375,3.701968634033203,0.2972
42,0.29447425627708435,0.9409169166564941,5.558726893615723,0.2968
43,0.3449632969021797,0.9292371173858642,3.8976057052612303,0.2886
44,0.3008660078287125,0.9409766321182251,3.730817805480957,0.308
45,0.30694309997558594,0.9386057415962219,3.9821710304260254,0.3038
46,0.32267860498428347,0.9344160720825195,4.0071964241027835,0.304
47,0.29975820925235747,0.9397993751525879,3.5106177982330324,0.319
48,0.3173272539258003,0.9344240178108215,3.817271942138672,0.3064
49,0.2926401832461357,0.9420500918388367,4.40130591545105,0.3138
50,0.2884331653833389,0.9416224871635437,3.6468185653686525,0.3224
