epoch,train_loss,train_acc,val_loss,val_acc
1,4.471581976318359,0.04068254556208849,4.094918199157715,0.072
2,3.864658689880371,0.08839466416835785,3.8991570144653322,0.0946
3,3.653792999267578,0.12189004703760146,3.6978109939575194,0.1162
4,3.4127059715270995,0.1669947239637375,3.5316657791137693,0.1692
5,3.1193729179382323,0.22304704904556275,3.3361630645751954,0.1912
6,2.8741168952941893,0.2736387400150299,5.198989961242676,0.1938
7,2.636234262084961,0.3190893748283386,9.337422770690917,0.2248
8,2.410840463256836,0.3747878511428833,3.4976233322143555,0.2582
9,2.1736975383758543,0.42040802021026613,5.432242721557617,0.2436
10,1.9753196235656738,0.47458257641792295,3.5010528213500978,0.2892
11,1.8085257724761963,0.52526985912323,2.943099156188965,0.3034
12,1.5931869276046753,0.584706056022644,3.401112537384033,0.3
13,1.4274898485183716,0.6328194259643555,3.739754881286621,0.3056
14,1.2677308375358582,0.6834762451171875,3.11722572555542,0.3162
15,1.1213890689849852,0.7229245552062988,3.479024417877197,0.3088
16,1.023835994243622,0.7575451871871949,3.068609410095215,0.3242
17,0.9304063508987427,0.7829405363082885,3.5756204048156737,0.3124
18,0.8607272644042969,0.8092210594177246,4.477009898376465,0.3274
19,0.8363574259757995,0.8095867134094238,7.067669860839843,0.3062
20,0.8176888558387756,0.8166853854179382,3.334818308639526,0.3106
21,0.7288667213439941,0.8440176112174987,3.2459611038208007,0.3442
22,0.7448736692428589,0.8356015229225159,3.3923384704589843,0.328
23,0.7097675097465516,0.8495258047103882,4.183827843475342,0.3178
24,0.6804783211708069,0.8552867521286011,4.354360527801513,0.3266
25,0.6755802386760712,0.8628748576164246,2.983303349304199,0.3414
26,0.6208934494972229,0.87238649559021,3.358311415863037,0.333
27,0.6488667986631393,0.8662456221580506,3.4428073554992675,0.3324
28,0.6484854230880738,0.8603075757980346,3.298110989379883,0.3292
29,0.658771222782135,0.8603744546890258,3.144805265045166,0.3302
30,0.6219327222824097,0.874863540840149,3.3200589176177977,0.3426
31,0.6084076340675354,0.8716943042755126,3.7368022659301756,0.335
32,0.6463198387622833,0.8612917339324951,3.269900591278076,0.3388
33,0.6001462218284607,0.8782762786865235,3.1675864280700683,0.3494
34,0.5840358639240265,0.8787648527145385,3.461942409515381,0.3506
35,0.5960226622104645,0.8756912405014038,2.9416216018676757,0.3448
36,0.5981507266044617,0.8766337064743042,3.067848365020752,0.3434
37,0.6084419161796569,0.8760969100952148,5.718295838165283,0.3394
38,0.5948674373626709,0.870838212966919,5.6998518871307375,0.3284
39,0.5565191612720489,0.8831388431549072,3.0559502098083495,0.346
40,0.5528910177230835,0.8881749025344848,2.9890713165283205,0.3436
41,0.5593089632987976,0.8858687341690064,3.3213390037536623,0.3252
42,0.558728516626358,0.8822782279014587,3.0599827560424804,0.3554
43,0.5504834842681885,0.8874543146133422,6.811442784118652,0.342
44,0.5477799888134003,0.8900145341873169,3.1159706199645996,0.3458
45,0.5617912173271179,0.8836942828178406,3.1409569587707518,0.34
46,0.5706258695602417,0.8739605718612671,3.160397508239746,0.347
47,0.5667586528778076,0.8795679672241211,2.934792747497559,0.3504
48,0.5802495996952057,0.8757562351226806,3.536576000213623,0.358
49,0.5589326938390732,0.8825760747909546,3.1642409729003904,0.3468
50,0.5658624967098236,0.8787724550247192,7.356840452575684,0.3032
