epoch,lr,train_loss,train_acc,val_loss,val_acc
1,0.1,4.139956405215793,0.06464444444444445,3.9473905448913573,0.0858
2,0.1,3.829707902399699,0.10753333333333333,3.837458625793457,0.097
3,0.1,3.696096613820394,0.1276,3.650732444000244,0.128
4,0.1,3.600314145702786,0.1452,3.4898198070526125,0.1598
5,0.1,3.5452053356170654,0.15264444444444444,3.7021791316986086,0.1348
6,0.1,3.4986723943922255,0.16044444444444445,3.386736318206787,0.1784
7,0.1,3.473803029420641,0.16877777777777778,3.4963397399902343,0.1464
8,0.1,3.4513887375301784,0.17062222222222223,3.5120694297790527,0.1542
9,0.1,3.439996085357666,0.17248888888888889,3.364663104248047,0.1926
10,0.1,3.4138903000301783,0.17957777777777778,3.368958472442627,0.1868
11,0.1,3.410258007261488,0.1791111111111111,3.3309672592163087,0.181
12,0.1,3.394503730858697,0.18135555555555555,3.3682338661193847,0.1856
13,0.1,3.3831187321133083,0.18217777777777777,3.464794696807861,0.1676
14,0.1,3.379460521909926,0.18175555555555556,3.342976028442383,0.1852
15,0.1,3.3699540155622696,0.18426666666666666,3.6023553565979003,0.1498
16,0.1,3.3654779831780326,0.1847777777777778,3.325565234375,0.2012
17,0.1,3.356285266494751,0.18862222222222222,3.3044457942962646,0.2022
18,0.1,3.351662751091851,0.18962222222222222,3.349520457458496,0.1914
19,0.1,3.3389358288235136,0.19091111111111111,3.4856204940795896,0.1654
20,0.1,3.344875727929009,0.1892888888888889,3.7476316200256345,0.1502
21,0.1,3.335896034198337,0.1923111111111111,3.6297586097717285,0.153
22,0.1,3.334741927549574,0.19095555555555555,3.198814171600342,0.2198
23,0.1,3.326673308690389,0.19293333333333335,3.7885859916687012,0.1512
24,0.1,3.325243920856052,0.1915777777777778,3.7565214370727538,0.1546
25,0.1,3.331351513417562,0.1918,3.3610237243652343,0.1874
26,0.1,3.3146070759243433,0.1948,3.4203328269958497,0.1824
27,0.1,3.317568844265408,0.19626666666666667,3.3638927368164064,0.19
28,0.1,3.313362917497423,0.19662222222222223,3.2759217601776123,0.1984
29,0.1,3.3050537995232476,0.19562222222222223,3.3792197120666505,0.177
30,0.1,3.3003156903584796,0.19804444444444444,3.215811433792114,0.2132
31,0.020000000000000004,3.0449929062313505,0.2469111111111111,2.879005280685425,0.269
32,0.020000000000000004,2.9839343132019045,0.2556,2.9097256980896,0.2682
33,0.020000000000000004,2.9807296148512097,0.2580222222222222,2.892026909637451,0.2774
34,0.020000000000000004,2.974380679151747,0.25937777777777776,2.8378464500427247,0.2862
35,0.020000000000000004,2.964433751212226,0.26008888888888887,2.8575867111206055,0.2798
36,0.020000000000000004,2.9658104307810467,0.2628666666666667,2.8937676475524903,0.273
37,0.020000000000000004,2.962196930779351,0.26313333333333333,2.8497796867370604,0.2788
38,0.020000000000000004,2.9551822481367322,0.2613333333333333,2.859253263092041,0.279
39,0.020000000000000004,2.96362609439426,0.2614444444444444,2.894740595626831,0.275
40,0.020000000000000004,2.954082832929823,0.2637555555555556,2.921902143096924,0.2674
41,0.020000000000000004,2.956611019261678,0.26095555555555555,2.9424423442840575,0.2616
42,0.020000000000000004,2.95148748749627,0.2666,2.9262641632080078,0.2706
43,0.020000000000000004,2.9471180487738717,0.26322222222222225,2.9437273956298826,0.264
44,0.020000000000000004,2.9455216738382974,0.2647555555555556,2.875374482345581,0.2804
45,0.020000000000000004,2.945543118413289,0.2651777777777778,2.922221432495117,0.2718
46,0.020000000000000004,2.9412755224015976,0.2661777777777778,2.8837545009613037,0.276
47,0.020000000000000004,2.9328828486124676,0.26797777777777776,2.9015542655944824,0.273
48,0.020000000000000004,2.9348668072170683,0.26935555555555557,2.943262857055664,0.2738
49,0.020000000000000004,2.9223103567759194,0.2714,2.978088126373291,0.2604
50,0.020000000000000004,2.9289284684499104,0.27195555555555556,2.8576776123046876,0.2812
51,0.020000000000000004,2.920030457687378,0.2702,2.925296789932251,0.2638
52,0.020000000000000004,2.914547877078586,0.2700666666666667,2.8606643436431884,0.283
53,0.020000000000000004,2.9059549616919624,0.27342222222222223,2.7348583236694335,0.3034
54,0.020000000000000004,2.9157007887946236,0.27313333333333334,2.9160985851287844,0.2714
55,0.020000000000000004,2.917716377088759,0.27144444444444443,2.864483581542969,0.2772
56,0.020000000000000004,2.9036763883802625,0.2760888888888889,2.960624956512451,0.2696
57,0.020000000000000004,2.9007178522321913,0.2740222222222222,2.9108784996032715,0.274
58,0.020000000000000004,2.900506080669827,0.2742,2.803891526031494,0.2908
59,0.020000000000000004,2.8982700334972806,0.27375555555555553,2.7907319244384765,0.299
60,0.020000000000000004,2.8910865861256916,0.2761111111111111,2.8222594402313232,0.2888
61,0.004000000000000001,2.738124324586656,0.30633333333333335,2.6239144634246827,0.326
62,0.004000000000000001,2.693356154166328,0.3145777777777778,2.5994807960510253,0.3306
63,0.004000000000000001,2.680901667488946,0.3208888888888889,2.6524402019500735,0.319
64,0.004000000000000001,2.6798301035987007,0.3181333333333333,2.6083857982635497,0.3284
65,0.004000000000000001,2.677015255822076,0.3191333333333333,2.568797717666626,0.3392
66,0.004000000000000001,2.6659037956237794,0.32264444444444446,2.6006389667510987,0.3352
67,0.004000000000000001,2.6635606510586207,0.3219111111111111,2.5804760711669923,0.3348
68,0.004000000000000001,2.6630909438239203,0.32133333333333336,2.592151547622681,0.336
69,0.004000000000000001,2.669248459625244,0.3202,2.622928583908081,0.3284
70,0.004000000000000001,2.666269391801622,0.3227111111111111,2.6212640808105467,0.3266
71,0.004000000000000001,2.65581629286872,0.3233333333333333,2.5596236225128175,0.3442
72,0.004000000000000001,2.6548761683358086,0.32293333333333335,2.588565193939209,0.3356
73,0.004000000000000001,2.6527176586998835,0.3268,2.593892557144165,0.3352
74,0.004000000000000001,2.6520638726128474,0.3283333333333333,2.63404838142395,0.3318
75,0.004000000000000001,2.6534368054283988,0.32495555555555555,2.54787956199646,0.3438
76,0.004000000000000001,2.6410344567192925,0.32693333333333335,2.627798829650879,0.3266
77,0.004000000000000001,2.6465710801442466,0.3264444444444444,2.620504937362671,0.3326
78,0.004000000000000001,2.6459128246731227,0.3242888888888889,2.599793493270874,0.338
79,0.004000000000000001,2.652933181889852,0.3256,2.5598254219055177,0.347
80,0.004000000000000001,2.6451363115098743,0.3254,2.586737420654297,0.338
81,0.0008000000000000003,2.573014692433675,0.34055555555555556,2.498485822296143,0.351
82,0.0008000000000000003,2.5485741802215576,0.34828888888888887,2.501468025970459,0.3526
83,0.0008000000000000003,2.548525781716241,0.34615555555555555,2.5036876037597655,0.352
