epoch,lr,train_loss,train_acc,val_loss,val_acc
1,0.01,4.342253601074218,0.0715,3.615451990509033,0.2038
2,0.01,2.2775167560577394,0.4285,2.0815226570129393,0.445
3,0.01,0.9994019899368286,0.708,1.7668370964050293,0.525
4,0.01,0.5286952633857727,0.8475,1.5449651344299316,0.5764
5,0.01,0.17192251735925673,0.96,1.4734975082397461,0.6102
6,0.01,0.0773231673836708,0.985,1.4710605823516845,0.6148
7,0.01,0.035286162152886394,0.995,1.4279527130126952,0.6296
8,0.01,0.019358475252985955,0.9985,1.4147455209732056,0.6386
9,0.01,0.014859601698815823,1.0,1.3996073680877685,0.642
10,0.01,0.009619802728295327,0.9995,1.3915123554229736,0.6468
11,0.01,0.006921862360090018,1.0,1.4002061096191407,0.6452
12,0.01,0.006483729660511017,1.0,1.4060006958007814,0.6458
13,0.01,0.005700183264911175,1.0,1.4225055458068847,0.6466
14,0.01,0.00519013998284936,1.0,1.4209655704498292,0.6472
15,0.01,0.004474755952134728,1.0,1.4113006847381593,0.65
16,0.01,0.004836432015523314,1.0,1.427658625793457,0.6444
17,0.01,0.004361682886257768,1.0,1.416782852935791,0.6506
18,0.01,0.0034250000640749932,1.0,1.4207340187072754,0.648
19,0.01,0.007881153194233775,0.999,1.4362940326690674,0.6444
20,0.01,0.003813050067052245,1.0,1.4324166652679444,0.6462
21,0.01,0.004014814741909504,1.0,1.4210470699310302,0.6456
22,0.01,0.004631794959306717,1.0,1.4384929134368896,0.646
23,0.01,0.004159849677234888,0.9995,1.4404435550689698,0.6422
24,0.01,0.004528658246621489,1.0,1.4389693504333496,0.6388
25,0.01,0.006332744861021638,0.9995,1.4267819480895996,0.643
26,0.01,0.004218306843191385,1.0,1.4371376308441162,0.6438
27,0.01,0.0038236760664731263,1.0,1.4535997314453124,0.635
28,0.01,0.0031886588130146266,1.0,1.443094923400879,0.6418
29,0.01,0.002732572798617184,1.0,1.4360804294586182,0.6496
30,0.01,0.003044403672218323,1.0,1.4414440883636475,0.6488
31,0.001,0.0028697258690372107,1.0,1.4324401226043701,0.6468
32,0.001,0.0026687781224027274,1.0,1.434587656402588,0.6452
33,0.001,0.002676022740080953,1.0,1.423912184906006,0.6468
34,0.001,0.002660985291004181,1.0,1.434124953842163,0.644
35,0.001,0.0024483479913324116,1.0,1.4263637351989746,0.649
36,0.001,0.0024657446667551994,1.0,1.4257589099884034,0.6452
37,0.001,0.002717279031872749,1.0,1.4294888095855713,0.6498
38,0.001,0.0025397294545546176,1.0,1.4215928916931153,0.6502
39,0.001,0.0024557129554450513,1.0,1.4154056663513184,0.6522
40,0.001,0.0027943066395819185,1.0,1.422317195892334,0.6488
41,0.001,0.002041693649254739,1.0,1.419786393737793,0.6474
42,0.001,0.0023711945964023473,1.0,1.4204618518829346,0.6506
43,0.001,0.002622397245839238,1.0,1.4342037082672119,0.6446
44,0.001,0.0024693296812474726,1.0,1.4222094638824463,0.652
45,0.001,0.0021423556944355367,1.0,1.40956015625,0.6508
46,0.001,0.002934138309210539,1.0,1.4210266689300537,0.6474
47,0.001,0.002230764822103083,1.0,1.4236209197998047,0.6508
48,0.001,0.002646656475029886,1.0,1.4219123901367188,0.6488
49,0.001,0.0027935584085062148,1.0,1.4238250160217285,0.6506
50,0.001,0.0024622356966137885,1.0,1.4197445892333984,0.651
51,0.001,0.0024535119533538817,1.0,1.4108132118225098,0.648
52,0.001,0.002296463992446661,1.0,1.429000036239624,0.6474
53,0.001,0.0024940648097544907,1.0,1.4211073417663573,0.648
54,0.001,0.0022127117151394485,1.0,1.420531443786621,0.6492
55,0.001,0.0021734241228550675,1.0,1.4138026123046874,0.6478
56,0.0001,0.002332515677437186,1.0,1.417359341430664,0.6464
57,0.0001,0.002426477869041264,1.0,1.4088383220672607,0.6518
58,0.0001,0.002432274214923382,1.0,1.416337609100342,0.6504
59,0.0001,0.002128556177020073,1.0,1.4162353408813477,0.6544
60,0.0001,0.002393146723508835,1.0,1.4275021278381348,0.6504
