epoch,train_loss,train_acc,val_loss,val_acc
1,4.534512998199463,0.03924853515625,4.941788010025024,0.0706
2,3.875730620956421,0.08797646484375,3.851785627746582,0.1046
3,3.6282795040130615,0.130764453125,3.6958665519714358,0.1282
4,3.392567346572876,0.1663318359375,3.6452250679016114,0.1604
5,3.2154586490631103,0.20462294921875,3.4397196266174315,0.1826
6,2.9965770999908448,0.24555361328125,3.30932830657959,0.203
7,2.848483236694336,0.27336923828125,3.103741004943848,0.2506
8,2.653407741546631,0.3169884765625,3.0412789627075196,0.2582
9,2.514173362731934,0.343216796875,2.878211894989014,0.2976
10,2.3527279289245606,0.377205859375,2.9973548294067385,0.271
11,2.2473945655822756,0.4053875,3.1858272872924807,0.3112
12,2.1070144678115845,0.4396408203125,3.7970769607543944,0.3264
13,2.012275615119934,0.45460244140625,2.7053781665802004,0.3574
14,2.0149609254837038,0.4632142578125,2.914724991607666,0.3414
15,1.801364744567871,0.518503125,2.67057791519165,0.3434
16,1.6601364213943481,0.55373671875,2.54043342666626,0.3776
17,1.579670105457306,0.57607353515625,21.481754049682618,0.2872
18,1.6425814998626709,0.553640625,2.795199055480957,0.3434
19,1.467939506340027,0.60449462890625,2.8351220684051515,0.3712
20,1.3095096244812012,0.65216865234375,3.0405316471099852,0.3638
21,1.2406374082565308,0.6750857421875,2.840301878738403,0.3696
22,1.1791465385437012,0.69250009765625,3.081867531585693,0.364
23,1.1255113702774049,0.705944140625,2.970635522079468,0.3696
24,1.1268998296737671,0.7083041015625,2.9114926120758056,0.3764
25,1.0802254600524903,0.72288447265625,3.003443187713623,0.363
26,1.0645670296669005,0.727503515625,2.599379640197754,0.3866
27,0.9752292808532714,0.755780078125,2.867376071166992,0.3824
28,0.9617047468185425,0.75627021484375,2.7244709587097167,0.3782
29,0.9601249603271484,0.7497416015625,2.6060093101501467,0.379
30,0.9860005085945129,0.740313671875,2.7097487747192384,0.3658
31,0.9344061120986938,0.76248916015625,2.519674168777466,0.3822
32,0.8660899974822998,0.78067978515625,2.6025802658081054,0.3766
33,0.8778996772766113,0.77583525390625,2.5263340042114257,0.3798
34,0.8574913163185119,0.78334306640625,2.6661105052948,0.3894
35,0.8649630174160003,0.7817529296875,3.09192098236084,0.3744
36,0.8059932435750962,0.80031064453125,3.9021802017211913,0.3844
37,0.827972111415863,0.7908974609375,2.5743631912231444,0.3802
38,0.8634225425720214,0.776234375,2.634732681274414,0.3794
39,0.8211686289787292,0.794676171875,2.676538162612915,0.3828
40,0.793696864771843,0.7953783203125,2.6228736587524413,0.392
41,0.8111796485900878,0.7890212890625,2.6262081520080565,0.3786
42,0.7947618092536927,0.794412109375,2.6476015724182127,0.3668
43,0.8061572690486908,0.78859208984375,2.695180497741699,0.3716
44,0.7904179705619812,0.7959091796875,2.5655011421203615,0.3798
45,0.7910575716495514,0.7948369140625,2.508361756134033,0.389
46,0.7386314490795135,0.8156798828125,2.692580051803589,0.3646
47,0.7908214891433716,0.79443115234375,2.628098891830444,0.3686
48,0.7518146736145019,0.80820322265625,2.8811709564208985,0.3768
49,0.7688158679485321,0.80316298828125,2.604407889175415,0.383
50,0.7583686724185944,0.806536328125,2.5332502449035643,0.3846
