epoch,lr,train_loss,train_acc,val_loss,val_acc
1,0.01,4.3259770221710205,0.073,3.559189097595215,0.2116
2,0.01,2.3431735248565673,0.4105,1.9673618881225585,0.4578
3,0.01,1.0436419248580933,0.704,1.765561891555786,0.5222
4,0.01,0.4813786854743958,0.8645,1.5269478622436523,0.5856
5,0.01,0.16965164923667908,0.959,1.49133030128479,0.604
6,0.01,0.07448619669675827,0.9875,1.4660762912750245,0.6156
7,0.01,0.03259656598418951,0.997,1.447117081451416,0.6246
8,0.01,0.02202209687978029,0.998,1.4479832069396972,0.6268
9,0.01,0.013896213158965111,0.9995,1.4409662387847901,0.631
10,0.01,0.010919150218367576,1.0,1.434151448059082,0.6324
11,0.01,0.0074737280718982215,1.0,1.4439146465301513,0.6318
12,0.01,0.007763056255877018,0.9995,1.4602287658691406,0.6286
13,0.01,0.007363036230206489,1.0,1.4631288856506348,0.6306
14,0.01,0.00628377328068018,1.0,1.455785372543335,0.639
15,0.01,0.005509120155125857,1.0,1.440150090408325,0.6378
16,0.002,0.005263555280864239,1.0,1.4466848018646241,0.6376
17,0.002,0.004286451099440455,1.0,1.4402946586608887,0.6352
18,0.002,0.00418910301476717,1.0,1.45297039604187,0.6356
19,0.002,0.005294638523831964,1.0,1.449831163406372,0.6354
20,0.002,0.00435172981582582,0.999,1.4460588764190674,0.6348
21,0.002,0.00433441298827529,1.0,1.4363904090881348,0.6394
22,0.002,0.004782619155943394,1.0,1.4351930923461913,0.639
23,0.002,0.004259771812707186,0.9995,1.4239007297515869,0.6424
24,0.002,0.004131359335035086,1.0,1.4288719310760498,0.642
25,0.002,0.003862879289314151,1.0,1.4264386589050293,0.6406
26,0.002,0.0035851506572216747,1.0,1.442880350112915,0.6374
27,0.002,0.003991378543898463,1.0,1.4471057739257813,0.639
28,0.002,0.00349145482480526,1.0,1.448982322692871,0.6376
29,0.002,0.003563939010724425,1.0,1.4441335285186767,0.6362
30,0.002,0.004121145971119404,1.0,1.4491161659240723,0.6412
31,0.0004,0.004159949161112309,1.0,1.4546885597229005,0.6374
32,0.0004,0.003559890041127801,1.0,1.4480987842559814,0.6392
33,0.0004,0.003815443750470877,1.0,1.433123719406128,0.6394
34,0.0004,0.0034339674320071935,1.0,1.4386162483215332,0.6402
35,0.0004,0.003339486887678504,1.0,1.4410514972686768,0.6374
36,0.0004,0.0032954935617744924,1.0,1.448004941177368,0.638
37,0.0004,0.003613878147676587,1.0,1.4419076427459716,0.6406
38,0.0004,0.0031407002452760934,1.0,1.4462107780456543,0.639
39,0.0004,0.004094152808189392,0.9995,1.425750913619995,0.6398
40,0.0004,0.0038429870568215847,1.0,1.439698062515259,0.6404
41,8e-05,0.002886466828174889,1.0,1.4392159091949464,0.6418
42,8e-05,0.003207620879635215,1.0,1.44000118598938,0.6376
43,8e-05,0.0037647920046001673,1.0,1.439848923110962,0.6406
44,8e-05,0.0033742987131699918,1.0,1.4400340492248536,0.64
45,8e-05,0.002937071084976196,1.0,1.4348667594909668,0.6428
46,8e-05,0.0037529712822288275,1.0,1.437287064743042,0.6412
47,8e-05,0.0035002529378980398,1.0,1.4434073150634765,0.6386
48,8e-05,0.0035854370519518854,1.0,1.4428229042053222,0.6432
49,8e-05,0.004041163571178913,1.0,1.4429283332824707,0.6398
50,8e-05,0.0033794887382537124,1.0,1.4405391788482667,0.6408
