epoch,lr,train_loss,train_acc,val_loss,val_acc
1,0.01,5.210137241363525,0.012051299533806742,42.144017236328125,0.0102
2,0.01,5.020239395141601,0.01172766850143671,5.70534391784668,0.0116
3,0.01,4.657707054138184,0.024645607814192772,5.696132926177978,0.0228
4,0.01,4.459543361663818,0.045394384920597074,4.864385303497315,0.0316
5,0.01,4.271405288696289,0.051811983078718184,5.258909497070312,0.0356
6,0.01,4.158516349792481,0.06194048845767975,4.6703402648925785,0.057
7,0.01,4.07820588684082,0.07209359323978425,4.734944398498535,0.0514
8,0.01,4.008247955322266,0.07338434725999832,4.603915884399414,0.0566
9,0.01,3.989875114440918,0.07815257966518402,4.257655731201172,0.0718
10,0.01,3.9305091094970703,0.091598668217659,4.231343256378174,0.0754
11,0.01,3.841305004119873,0.10498660826683044,4.823538752746582,0.0558
12,0.01,3.7947537269592284,0.10356496554613114,4.571953869628906,0.0628
13,0.01,3.735554386138916,0.11655762368440628,4.345474626159668,0.064
14,0.01,3.6987374153137207,0.12695011818408966,4.138420997619629,0.0818
15,0.01,3.713826644897461,0.1243189024925232,4.226683297348022,0.0936
16,0.01,3.6175082054138183,0.13150521659851075,4.303250834655762,0.0824
17,0.01,3.5135216903686524,0.16137958312034606,4.266494681549072,0.089
18,0.01,3.623633436203003,0.13604136607050896,4.35632830657959,0.0804
19,0.01,3.567371349334717,0.14857594662904738,4.586465449905395,0.0868
20,0.01,3.46812504196167,0.15885968255996705,4.399888100433349,0.0834
21,0.01,3.4441662521362306,0.15795912742614746,4.225329700088501,0.0912
22,0.01,3.4643417778015135,0.16040014946460723,4.007851773071289,0.1036
23,0.01,3.412028787612915,0.16898194217681886,4.473472152709961,0.079
24,0.01,3.3973881378173827,0.1734230480194092,4.111988069152832,0.1064
25,0.01,3.374787748336792,0.183667818069458,3.977174118423462,0.1108
26,0.01,3.2799164142608643,0.1926078143119812,4.305614361572266,0.0862
27,0.01,3.175880210876465,0.21267499530315398,4.3390324012756345,0.0994
28,0.01,3.2079768829345703,0.21601801347732544,4.215524105834961,0.1076
29,0.01,3.2507941093444823,0.19832870364189148,4.129185536193848,0.1118
30,0.01,3.1651576080322266,0.21273236393928527,4.037733049011231,0.1312
31,0.001,2.897387638092041,0.27980258083343507,3.8277158966064455,0.138
32,0.001,2.8807955894470214,0.29271100616455076,3.851521555328369,0.14
33,0.001,2.8600994243621827,0.2895243334770203,3.906796994781494,0.1372
34,0.001,2.8277457122802736,0.2937823874950409,3.877794075012207,0.1394
35,0.001,2.810134181976318,0.30493801057338715,4.0328621040344235,0.1324
36,0.001,2.7163221263885498,0.32495202016830443,3.8020338455200196,0.1482
37,0.001,2.8282371864318847,0.28913091135025026,3.970969432067871,0.1356
38,0.001,2.7272270374298095,0.32120872831344605,3.8789533905029296,0.1404
39,0.001,2.6870983428955078,0.33506792402267455,3.861396974182129,0.145
40,0.001,2.7004030876159666,0.32701012754440306,3.8806928337097166,0.1452
