epoch,lr,train_loss,train_acc,val_loss,val_acc
1,0.01,4.358967254638672,0.074,3.418932702636719,0.2494
2,0.01,2.3379151153564455,0.4015,1.8315161643981934,0.49
3,0.01,1.1451850004196167,0.6715,1.658213467025757,0.553
4,0.01,0.7387239918708801,0.7855,1.60130517578125,0.5766
5,0.01,0.38331121826171877,0.886,1.5613303909301757,0.6018
6,0.01,0.23300780129432677,0.9335,1.5500954944610597,0.6058
7,0.01,0.13552534353733062,0.969,1.5619273628234864,0.6192
8,0.01,0.10290536352992058,0.974,1.525032696533203,0.627
9,0.01,0.05948225697875023,0.99,1.524483000564575,0.6378
10,0.01,0.04379344139993191,0.9915,1.528136473083496,0.6472
11,0.01,0.038993338473141195,0.9935,1.5664191566467285,0.6328
12,0.01,0.04363907504081726,0.9885,1.6050116458892822,0.6316
13,0.01,0.03165023608505726,0.9965,1.5761033798217774,0.6324
14,0.01,0.019005214102566243,0.9975,1.5641865642547608,0.6446
15,0.01,0.017040355067700148,0.998,1.5626557373046874,0.6512
16,0.01,0.018131899785250424,0.9985,1.5708309020996094,0.6474
17,0.01,0.011992717411369085,0.9985,1.5792358940124511,0.6458
18,0.01,0.007228197254240513,0.9995,1.5503701839447022,0.655
19,0.01,0.019027548652142286,0.9975,1.5620101169586182,0.6474
20,0.01,0.008914656525477767,0.9995,1.5400011310577393,0.6502
21,0.01,0.008335805479437113,1.0,1.5677017929077148,0.6576
22,0.01,0.008812034416943788,0.9995,1.58698942527771,0.656
23,0.01,0.005677546598017216,1.0,1.5596882684707642,0.654
24,0.01,0.006069544719532132,1.0,1.542243458557129,0.6584
25,0.01,0.005517384817823768,0.9995,1.537019202041626,0.6646
26,0.01,0.0049271861482411625,1.0,1.5653278480529784,0.6622
27,0.01,0.004713801026344299,1.0,1.5698727727890014,0.6582
28,0.01,0.0038722340911626816,1.0,1.571733823776245,0.6574
29,0.01,0.0034624243713915347,1.0,1.56291051902771,0.6658
30,0.01,0.005184059953317046,1.0,1.5839060165405274,0.6602
31,0.001,0.003773143358528614,1.0,1.5731067314147948,0.6638
32,0.001,0.0036513919774442912,1.0,1.56692271194458,0.6598
33,0.001,0.0038971436452120544,1.0,1.5572029457092285,0.6626
34,0.001,0.0034666238343343137,1.0,1.5543410898208618,0.6634
35,0.001,0.0038254269361495973,1.0,1.5679440292358398,0.6618
36,0.001,0.003361300740391016,1.0,1.5497844032287598,0.6616
