epoch,lr,train_loss,train_acc,val_loss,val_acc
1,0.01,4.507819951121013,0.0216,4.438007014465332,0.0204
2,0.01,4.529888479444716,0.01862222222222222,4.463330388641357,0.0274
3,0.01,4.50890633799235,0.0198,4.4418027801513675,0.0214
4,0.01,4.450706816864014,0.0258,4.539010628509521,0.0172
5,0.01,4.513203084055583,0.022533333333333332,4.484751530456543,0.0254
6,0.01,4.507442833116319,0.02408888888888889,4.446319338226318,0.0228
7,0.01,4.509845313432481,0.02128888888888889,4.4849002563476565,0.025
8,0.01,4.481081805928548,0.025555555555555557,4.480194734191895,0.0248
9,0.01,4.493243295288086,0.02542222222222222,4.442284448242187,0.0294
10,0.01,4.500667374504937,0.025022222222222223,4.483709812164307,0.0272
11,0.01,4.495781691318088,0.023044444444444444,4.550574310302735,0.0238
12,0.01,4.496101793077257,0.022111111111111113,4.474543972015381,0.024
13,0.01,4.480276377444797,0.024777777777777777,4.483660750579834,0.0282
14,0.01,4.440286471557617,0.02968888888888889,4.404869653320312,0.0312
15,0.01,4.453888140275743,0.028066666666666667,4.398905652618408,0.0322
16,0.001,4.404117226409912,0.03277777777777778,4.373903668212891,0.0356
17,0.001,4.392639672851563,0.0342,4.386702195739746,0.035
18,0.001,4.387315567525228,0.03437777777777778,4.388062860107422,0.0344
19,0.001,4.380094271426731,0.03568888888888889,4.3780439125061035,0.0346
20,0.001,4.375148710462782,0.03471111111111111,4.386781632995605,0.0312
21,0.001,4.3712127015855575,0.03646666666666667,4.385333581542969,0.035
22,0.001,4.3668369272867835,0.03757777777777778,4.371811278533936,0.0352
23,0.001,4.362914217291938,0.037066666666666664,4.372461894226074,0.0358
24,0.001,4.358462427944607,0.0388,4.36766357345581,0.0364
25,0.001,4.359335183291965,0.03911111111111111,4.359801229095459,0.0392
26,0.001,4.351519204288059,0.04033333333333333,4.360004901123047,0.0368
27,0.001,4.349843583170573,0.038844444444444445,4.3555658920288085,0.0384
28,0.001,4.348142557101779,0.03975555555555556,4.362410165405273,0.0384
29,0.001,4.348757224782308,0.03928888888888889,4.361075416564941,0.0396
30,0.001,4.350383903503418,0.0394,4.387357023620606,0.0324
31,0.0001,4.3418370889451765,0.0396,4.3717050468444825,0.0348
32,0.0001,4.343821945614285,0.03991111111111111,4.369967094421387,0.036
33,0.0001,4.3413790276421445,0.039466666666666664,4.368800166320801,0.0348
34,0.0001,4.338831109110514,0.04048888888888889,4.367734509277343,0.035
35,0.0001,4.339623641035292,0.04028888888888889,4.371267474365235,0.037
36,0.0001,4.33591121910943,0.040044444444444445,4.37087696685791,0.0364
37,0.0001,4.339166258409288,0.03902222222222222,4.365226252746582,0.0366
38,0.0001,4.340127467176649,0.042355555555555556,4.370871469116211,0.0358
39,0.0001,4.337022613186306,0.04008888888888889,4.362735239410401,0.0368
40,0.0001,4.338113572692871,0.041,4.369227603149414,0.038
41,1e-05,4.3369769119262696,0.040266666666666666,4.368675927734375,0.0386
42,1e-05,4.336857259877522,0.04086666666666667,4.368153536987305,0.039
43,1e-05,4.336524539015028,0.041133333333333334,4.367758427429199,0.039
44,1e-05,4.342538424343533,0.040711111111111115,4.367817649841308,0.039
45,1e-05,4.337043939717611,0.03968888888888889,4.367167765808105,0.0398
46,1e-05,4.338802082146539,0.04077777777777778,4.367450489807129,0.0394
47,1e-05,4.335917600419786,0.04011111111111111,4.3664104370117185,0.0388
48,1e-05,4.336144158342149,0.03995555555555556,4.366614150238037,0.0388
49,1e-05,4.336842600546943,0.03997777777777778,4.366845131683349,0.0392
50,1e-05,4.334920625389947,0.03924444444444444,4.366030868530274,0.0392
